X,drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
5866,DB05488,99MTC-CIPROFLOXACIN,C0002878,Haemolytic anaemia
5867,DB05488,99MTC-CIPROFLOXACIN,C0019079,Haemoptysis
5868,DB05488,99MTC-CIPROFLOXACIN,C0019080,Haemorrhage
5869,DB05488,99MTC-CIPROFLOXACIN,C0018524,Hallucination
5870,DB05488,99MTC-CIPROFLOXACIN,C0018681,Headache
5871,DB05488,99MTC-CIPROFLOXACIN,C1384666,Hearing impaired
5872,DB05488,99MTC-CIPROFLOXACIN,C0018991,Hemiplegia
5873,DB05488,99MTC-CIPROFLOXACIN,C0085605,Hepatic failure
5874,DB05488,99MTC-CIPROFLOXACIN,C0086565,Hepatic function abnormal
5875,DB05488,99MTC-CIPROFLOXACIN,C0948807,Hepatic impairment
5876,DB05488,99MTC-CIPROFLOXACIN,C0151798,Hepatic necrosis
5877,DB05488,99MTC-CIPROFLOXACIN,C0019158,Hepatitis
5878,DB05488,99MTC-CIPROFLOXACIN,C0267792,Hepatobiliary disease
5879,DB05488,99MTC-CIPROFLOXACIN,C0151763,Hepatocellular injury
5880,DB05488,99MTC-CIPROFLOXACIN,C0019209,Hepatomegaly
5881,DB05488,99MTC-CIPROFLOXACIN,C0019521,Hiccups
5882,DB05488,99MTC-CIPROFLOXACIN,C0019917,Hordeolum
5883,DB05488,99MTC-CIPROFLOXACIN,C0600142,Hot flush
5884,DB05488,99MTC-CIPROFLOXACIN,C0020452,Hyperaemia
5885,DB05488,99MTC-CIPROFLOXACIN,C0020453,Hyperaesthesia
5886,DB05488,99MTC-CIPROFLOXACIN,C0020433,Hyperbilirubinaemia
5887,DB05488,99MTC-CIPROFLOXACIN,C0020437,Hypercalcaemia
5888,DB05488,99MTC-CIPROFLOXACIN,C0020443,Hypercholesterolaemia
5889,DB05488,99MTC-CIPROFLOXACIN,C0020456,Hyperglycaemia
5890,DB05488,99MTC-CIPROFLOXACIN,C0020458,Hyperhidrosis
5891,DB05488,99MTC-CIPROFLOXACIN,C0020488,Hypernatraemia
5892,DB05488,99MTC-CIPROFLOXACIN,C0020517,Hypersensitivity
5893,DB05488,99MTC-CIPROFLOXACIN,C0020538,Hypertension
5894,DB05488,99MTC-CIPROFLOXACIN,C0026826,Hypertonia
5895,DB05488,99MTC-CIPROFLOXACIN,C0740394,Hyperuricaemia
5896,DB05488,99MTC-CIPROFLOXACIN,C0020578,Hyperventilation
5897,DB05488,99MTC-CIPROFLOXACIN,C0020580,Hypoaesthesia
5898,DB05488,99MTC-CIPROFLOXACIN,C0854097,Hypoaesthesia eye
5899,DB05488,99MTC-CIPROFLOXACIN,C0020598,Hypocalcaemia
5900,DB05488,99MTC-CIPROFLOXACIN,C0020615,Hypoglycaemia
5901,DB05488,99MTC-CIPROFLOXACIN,C0020649,Hypotension
5902,DB05488,99MTC-CIPROFLOXACIN,C1258215,Ileus
5903,DB05488,99MTC-CIPROFLOXACIN,C2047937,Ill-defined disorder
5904,DB05488,99MTC-CIPROFLOXACIN,C0021053,Immune system disorder
5905,DB05488,99MTC-CIPROFLOXACIN,C0151692,Impaired healing
5906,DB05488,99MTC-CIPROFLOXACIN,C0232461,Increased appetite
5907,DB05488,99MTC-CIPROFLOXACIN,C1384353,Infestation
5908,DB05488,99MTC-CIPROFLOXACIN,C0851341,Infestation NOS
5909,DB05488,99MTC-CIPROFLOXACIN,C0021368,Inflammation
5910,DB05488,99MTC-CIPROFLOXACIN,C0151828,Injection site pain
5911,DB05488,99MTC-CIPROFLOXACIN,C0151735,Injection site reaction
5912,DB05488,99MTC-CIPROFLOXACIN,C3263723,Injury
5913,DB05488,99MTC-CIPROFLOXACIN,C0917801,Insomnia
5914,DB05488,99MTC-CIPROFLOXACIN,C0858797,Instillation site pain
5915,DB05488,99MTC-CIPROFLOXACIN,C0853089,Intentional self-injury
5916,DB05488,99MTC-CIPROFLOXACIN,C0853226,International normalised ratio decreased
5917,DB05488,99MTC-CIPROFLOXACIN,C0021845,Intestinal perforation
5918,DB05488,99MTC-CIPROFLOXACIN,C0151740,Intracranial pressure increased
5919,DB05488,99MTC-CIPROFLOXACIN,C0022107,Irritability
5920,DB05488,99MTC-CIPROFLOXACIN,C0022104,Irritable bowel syndrome
5921,DB05488,99MTC-CIPROFLOXACIN,C0022346,Jaundice
5922,DB05488,99MTC-CIPROFLOXACIN,C0022354,Jaundice cholestatic
5923,DB05488,99MTC-CIPROFLOXACIN,C0434437,Joint sprain
5924,DB05488,99MTC-CIPROFLOXACIN,C0162298,Joint stiffness
5925,DB05488,99MTC-CIPROFLOXACIN,C0152031,Joint swelling
5926,DB05488,99MTC-CIPROFLOXACIN,C0022568,Keratitis
5927,DB05488,99MTC-CIPROFLOXACIN,C0022573,Keratoconjunctivitis
5928,DB05488,99MTC-CIPROFLOXACIN,C0235270,Keratopathy
5929,DB05488,99MTC-CIPROFLOXACIN,C0151746,Kidney function abnormal
5930,DB05488,99MTC-CIPROFLOXACIN,C0021313,Kidney infection
5931,DB05488,99MTC-CIPROFLOXACIN,C0438215,Laboratory test abnormal
5932,DB05488,99MTC-CIPROFLOXACIN,C0423153,Lacrimation
5933,DB05488,99MTC-CIPROFLOXACIN,C0152227,Lacrimation increased
5934,DB05488,99MTC-CIPROFLOXACIN,C0151754,Lactic dehydrogenase activity increased
5935,DB05488,99MTC-CIPROFLOXACIN,C0023052,Laryngeal oedema
5936,DB05488,99MTC-CIPROFLOXACIN,C0023222,Leg pain
5937,DB05488,99MTC-CIPROFLOXACIN,C0023380,Lethargy
5938,DB05488,99MTC-CIPROFLOXACIN,C0023518,Leukocytosis
5939,DB05488,99MTC-CIPROFLOXACIN,C0023530,Leukopenia
5940,DB05488,99MTC-CIPROFLOXACIN,C0023533,Leukorrhea
5941,DB05488,99MTC-CIPROFLOXACIN,C0435002,Ligament sprain
5942,DB05488,99MTC-CIPROFLOXACIN,C0220870,Lightheadedness
5943,DB05488,99MTC-CIPROFLOXACIN,C0549475,Lipase increased
5944,DB05488,99MTC-CIPROFLOXACIN,C0023895,Liver disorder
5945,DB05488,99MTC-CIPROFLOXACIN,C0151766,Liver function test abnormal
5946,DB05488,99MTC-CIPROFLOXACIN,C0160390,Liver injury
5947,DB05488,99MTC-CIPROFLOXACIN,C0041657,Loss of consciousness
5948,DB05488,99MTC-CIPROFLOXACIN,C0497156,Lymphadenopathy
5949,DB05488,99MTC-CIPROFLOXACIN,C0231218,Malaise
5950,DB05488,99MTC-CIPROFLOXACIN,C0162429,Malnutrition
5951,DB05488,99MTC-CIPROFLOXACIN,C0338831,Mania
5952,DB05488,99MTC-CIPROFLOXACIN,C0151772,Manic psychosis
5953,DB05488,99MTC-CIPROFLOXACIN,C0025061,Mediastinal disorder
5954,DB05488,99MTC-CIPROFLOXACIN,C1096282,Medication residue
5955,DB05488,99MTC-CIPROFLOXACIN,C3665818,Medication residue present
5956,DB05488,99MTC-CIPROFLOXACIN,C0025160,Megacolon
5957,DB05488,99MTC-CIPROFLOXACIN,C0025162,Megacolon toxic
5958,DB05488,99MTC-CIPROFLOXACIN,C0025222,Melaena
5959,DB05488,99MTC-CIPROFLOXACIN,C0025287,Meningism
5960,DB05488,99MTC-CIPROFLOXACIN,C0236075,Menopausal symptoms
5961,DB05488,99MTC-CIPROFLOXACIN,C0004936,Mental disorder
5962,DB05488,99MTC-CIPROFLOXACIN,C0025517,Metabolic disorder
5963,DB05488,99MTC-CIPROFLOXACIN,C0025637,Methaemoglobinaemia
5964,DB05488,99MTC-CIPROFLOXACIN,C0085606,Micturition urgency
5965,DB05488,99MTC-CIPROFLOXACIN,C0149931,Migraine
5966,DB05488,99MTC-CIPROFLOXACIN,C0553698,Monocyte count increased
5967,DB05488,99MTC-CIPROFLOXACIN,C0149745,Mouth ulceration
5968,DB05488,99MTC-CIPROFLOXACIN,C0037763,Muscle spasms
5969,DB05488,99MTC-CIPROFLOXACIN,C0026838,Muscle spasticity
5970,DB05488,99MTC-CIPROFLOXACIN,C0231530,Muscle twitching
5971,DB05488,99MTC-CIPROFLOXACIN,C0151786,Muscular weakness
5972,DB05488,99MTC-CIPROFLOXACIN,C0948594,Musculoskeletal discomfort
5973,DB05488,99MTC-CIPROFLOXACIN,C0231528,Myalgia
5974,DB05488,99MTC-CIPROFLOXACIN,C0947912,Myasthenia
5975,DB05488,99MTC-CIPROFLOXACIN,C0026896,Myasthenia gravis
5976,DB05488,99MTC-CIPROFLOXACIN,C0027051,Myocardial infarction
5977,DB05488,99MTC-CIPROFLOXACIN,C0027066,Myoclonus
5978,DB05488,99MTC-CIPROFLOXACIN,C0028173,NPN increased
5979,DB05488,99MTC-CIPROFLOXACIN,C0027441,Nasopharyngitis
5980,DB05488,99MTC-CIPROFLOXACIN,C0027497,Nausea
5981,DB05488,99MTC-CIPROFLOXACIN,C0151626,Necrolysis epidermal
5982,DB05488,99MTC-CIPROFLOXACIN,C0027540,Necrosis
5983,DB05488,99MTC-CIPROFLOXACIN,C0027697,Nephritis
5984,DB05488,99MTC-CIPROFLOXACIN,C0027707,Nephritis interstitial
5985,DB05488,99MTC-CIPROFLOXACIN,C0392525,Nephrolithiasis
5986,DB05488,99MTC-CIPROFLOXACIN,C0595916,Nephropathy toxic
5987,DB05488,99MTC-CIPROFLOXACIN,C0027765,Nervous system disorder
5988,DB05488,99MTC-CIPROFLOXACIN,C0027769,Nervousness
5989,DB05488,99MTC-CIPROFLOXACIN,C0027813,Neuritis
5990,DB05488,99MTC-CIPROFLOXACIN,C0031117,Neuropathy peripheral
5991,DB05488,99MTC-CIPROFLOXACIN,C0027947,Neutropenia
5992,DB05488,99MTC-CIPROFLOXACIN,C0262578,Night cramps
5993,DB05488,99MTC-CIPROFLOXACIN,C0028084,Nightmare
5994,DB05488,99MTC-CIPROFLOXACIN,C0028259,Nodule
5995,DB05488,99MTC-CIPROFLOXACIN,C0949083,Nosocomial pneumonia
5996,DB05488,99MTC-CIPROFLOXACIN,C0028738,Nystagmus
5997,DB05488,99MTC-CIPROFLOXACIN,C0948595,Ocular discomfort
5998,DB05488,99MTC-CIPROFLOXACIN,C0155169,Ocular hyperaemia
5999,DB05488,99MTC-CIPROFLOXACIN,C1262036,Ocular toxicity
6000,DB05488,99MTC-CIPROFLOXACIN,C0013604,Oedema
6001,DB05488,99MTC-CIPROFLOXACIN,C0085649,Oedema peripheral
6002,DB05488,99MTC-CIPROFLOXACIN,C0014868,Oesophagitis
6003,DB05488,99MTC-CIPROFLOXACIN,C0006849,Oral candidiasis
6004,DB05488,99MTC-CIPROFLOXACIN,C0020651,Orthostatic hypotension
6005,DB05488,99MTC-CIPROFLOXACIN,C0029878,Otitis externa
6006,DB05488,99MTC-CIPROFLOXACIN,C0030193,Pain
6007,DB05488,99MTC-CIPROFLOXACIN,C0239377,Pain in arm
6008,DB05488,99MTC-CIPROFLOXACIN,C0030196,Pain in extremity
6009,DB05488,99MTC-CIPROFLOXACIN,C0030252,Palpitations
6010,DB05488,99MTC-CIPROFLOXACIN,C0030305,Pancreatitis
6011,DB05488,99MTC-CIPROFLOXACIN,C0030312,Pancytopenia
6012,DB05488,99MTC-CIPROFLOXACIN,C0030332,Panophthalmitis
6013,DB05488,99MTC-CIPROFLOXACIN,C0332563,Papule
6014,DB05488,99MTC-CIPROFLOXACIN,C0030554,Paraesthesia
6015,DB05488,99MTC-CIPROFLOXACIN,C1112369,Paranasal sinus hypersecretion
6016,DB05488,99MTC-CIPROFLOXACIN,C1456784,Paranoia
6017,DB05488,99MTC-CIPROFLOXACIN,C1510410,Parosmia
6018,DB05488,99MTC-CIPROFLOXACIN,C0853847,Pathogen resistance
6019,DB05488,99MTC-CIPROFLOXACIN,C0031046,Pericarditis
6020,DB05488,99MTC-CIPROFLOXACIN,C0031256,Petechiae
6021,DB05488,99MTC-CIPROFLOXACIN,C0031350,Pharyngitis
6022,DB05488,99MTC-CIPROFLOXACIN,C0031542,Phlebitis
6023,DB05488,99MTC-CIPROFLOXACIN,C0349231,Phobia
6024,DB05488,99MTC-CIPROFLOXACIN,C0151849,Phosphatase alkaline increased
6025,DB05488,99MTC-CIPROFLOXACIN,C0085636,Photophobia
6026,DB05488,99MTC-CIPROFLOXACIN,C0085635,Photopsia
6027,DB05488,99MTC-CIPROFLOXACIN,C0349506,Photosensitivity
6028,DB05488,99MTC-CIPROFLOXACIN,C0162830,Photosensitivity reaction
6029,DB05488,99MTC-CIPROFLOXACIN,C1527358,Phototoxicity
6030,DB05488,99MTC-CIPROFLOXACIN,C0392386,Platelet count decreased
6031,DB05488,99MTC-CIPROFLOXACIN,C0032227,Pleural effusion
6032,DB05488,99MTC-CIPROFLOXACIN,C0032285,Pneumonia
6033,DB05488,99MTC-CIPROFLOXACIN,C0155866,Pneumonia anthrax
6034,DB05488,99MTC-CIPROFLOXACIN,C0519030,Pneumonia klebsiella
6035,DB05488,99MTC-CIPROFLOXACIN,C0042023,Pollakiuria
6036,DB05488,99MTC-CIPROFLOXACIN,C0032541,Polyneuritis
6037,DB05488,99MTC-CIPROFLOXACIN,C0152025,Polyneuropathy
6038,DB05488,99MTC-CIPROFLOXACIN,C0032617,Polyuria
6039,DB05488,99MTC-CIPROFLOXACIN,C0034886,Proctalgia
6040,DB05488,99MTC-CIPROFLOXACIN,C0860901,Protein total decreased
6041,DB05488,99MTC-CIPROFLOXACIN,C0860700,Prothrombin level abnormal
6042,DB05488,99MTC-CIPROFLOXACIN,C0553732,Prothrombin level decreased
6043,DB05488,99MTC-CIPROFLOXACIN,C0151872,Prothrombin level increased
6044,DB05488,99MTC-CIPROFLOXACIN,C0580413,Prothrombin time shortened
6045,DB05488,99MTC-CIPROFLOXACIN,C0033771,Prurigo
6046,DB05488,99MTC-CIPROFLOXACIN,C0033774,Pruritus
6047,DB05488,99MTC-CIPROFLOXACIN,C0033777,Pruritus genital
6048,DB05488,99MTC-CIPROFLOXACIN,C1257843,Pseudomembranous colitis
6049,DB05488,99MTC-CIPROFLOXACIN,C0033975,Psychotic disorder
6050,DB05488,99MTC-CIPROFLOXACIN,C0034065,Pulmonary embolism
6051,DB05488,99MTC-CIPROFLOXACIN,C0151701,Pulmonary haemorrhage
6052,DB05488,99MTC-CIPROFLOXACIN,C0034063,Pulmonary oedema
6053,DB05488,99MTC-CIPROFLOXACIN,C0423234,Punctate epithelial erosion
6054,DB05488,99MTC-CIPROFLOXACIN,C0259799,Punctate keratitis
6055,DB05488,99MTC-CIPROFLOXACIN,C0034150,Purpura
6056,DB05488,99MTC-CIPROFLOXACIN,C0015230,Rash
6057,DB05488,99MTC-CIPROFLOXACIN,C0423791,Rash maculo-papular
6058,DB05488,99MTC-CIPROFLOXACIN,C0085641,Rash pustular
6059,DB05488,99MTC-CIPROFLOXACIN,C0232726,Rectal tenesmus
6060,DB05488,99MTC-CIPROFLOXACIN,C0151632,Red blood cell sedimentation rate increased
6061,DB05488,99MTC-CIPROFLOXACIN,C0332575,Redness
6062,DB05488,99MTC-CIPROFLOXACIN,C0035078,Renal failure
6063,DB05488,99MTC-CIPROFLOXACIN,C0022660,Renal failure acute
6064,DB05488,99MTC-CIPROFLOXACIN,C0022661,Renal failure chronic
6065,DB05488,99MTC-CIPROFLOXACIN,C1565489,Renal impairment
6066,DB05488,99MTC-CIPROFLOXACIN,C0022665,Renal neoplasm
6067,DB05488,99MTC-CIPROFLOXACIN,C0152002,Renal vasculitis
6068,DB05488,99MTC-CIPROFLOXACIN,C0035127,Repetitive strain injury
6069,DB05488,99MTC-CIPROFLOXACIN,C0001127,Respiratory acidosis
6070,DB05488,99MTC-CIPROFLOXACIN,C0162297,Respiratory arrest
6071,DB05488,99MTC-CIPROFLOXACIN,C0476273,Respiratory distress
6072,DB05488,99MTC-CIPROFLOXACIN,C0151826,Retrosternal pain
6073,DB05488,99MTC-CIPROFLOXACIN,C0035410,Rhabdomyolysis
6074,DB05488,99MTC-CIPROFLOXACIN,C0035455,Rhinitis
6075,DB05488,99MTC-CIPROFLOXACIN,C0424790,Rigors
6076,DB05488,99MTC-CIPROFLOXACIN,C0205204,Scab
6077,DB05488,99MTC-CIPROFLOXACIN,C0085271,Self injurious behaviour
6078,DB05488,99MTC-CIPROFLOXACIN,C0423602,Sensation of foreign body
6079,DB05488,99MTC-CIPROFLOXACIN,C0243026,Sepsis
6080,DB05488,99MTC-CIPROFLOXACIN,C0036690,Septicemia
6081,DB05488,99MTC-CIPROFLOXACIN,C0580493,Serum albumin decreased
6082,DB05488,99MTC-CIPROFLOXACIN,C0595928,Serum calcium increased
6083,DB05488,99MTC-CIPROFLOXACIN,C0595885,Serum potassium decreased
6084,DB05488,99MTC-CIPROFLOXACIN,C0553704,Serum potassium increased
6085,DB05488,99MTC-CIPROFLOXACIN,C0221742,Serum sickness-like reaction
6086,DB05488,99MTC-CIPROFLOXACIN,C0860703,Serum total protein decreased
6087,DB05488,99MTC-CIPROFLOXACIN,C0036974,Shock
6088,DB05488,99MTC-CIPROFLOXACIN,C0006846,Skin candida
6089,DB05488,99MTC-CIPROFLOXACIN,C0037274,Skin disorder
6090,DB05488,99MTC-CIPROFLOXACIN,C0852361,Skin haemorrhage
6091,DB05488,99MTC-CIPROFLOXACIN,C0162834,Skin hyperpigmentation
6092,DB05488,99MTC-CIPROFLOXACIN,C0851578,Sleep disorder
6093,DB05488,99MTC-CIPROFLOXACIN,C2830004,Somnolence
6094,DB05488,99MTC-CIPROFLOXACIN,C0038220,Status epilepticus
6095,DB05488,99MTC-CIPROFLOXACIN,C0038325,Stevens-Johnson syndrome
6096,DB05488,99MTC-CIPROFLOXACIN,C0677500,Stinging
6097,DB05488,99MTC-CIPROFLOXACIN,C0038362,Stomatitis
6098,DB05488,99MTC-CIPROFLOXACIN,C0038450,Stridor
6099,DB05488,99MTC-CIPROFLOXACIN,C0424000,Suicidal ideation
6100,DB05488,99MTC-CIPROFLOXACIN,C0038826,Superinfection
6101,DB05488,99MTC-CIPROFLOXACIN,C0241310,Suprapubic pain
6102,DB05488,99MTC-CIPROFLOXACIN,C0543467,Surgery
6103,DB05488,99MTC-CIPROFLOXACIN,C0549433,Surgical intervention
6104,DB05488,99MTC-CIPROFLOXACIN,C0038990,Sweating
6105,DB05488,99MTC-CIPROFLOXACIN,C0700590,Sweating increased
6106,DB05488,99MTC-CIPROFLOXACIN,C0038999,Swelling
6107,DB05488,99MTC-CIPROFLOXACIN,C0236068,Swollen tongue
6108,DB05488,99MTC-CIPROFLOXACIN,C0039070,Syncope
6109,DB05488,99MTC-CIPROFLOXACIN,C0039231,Tachycardia
6110,DB05488,99MTC-CIPROFLOXACIN,C0234233,Tenderness
6111,DB05488,99MTC-CIPROFLOXACIN,C0151937,Tendon rupture
6112,DB05488,99MTC-CIPROFLOXACIN,C0039503,Tendonitis
6113,DB05488,99MTC-CIPROFLOXACIN,C0233494,Tension
6114,DB05488,99MTC-CIPROFLOXACIN,C0039971,Thirst
6115,DB05488,99MTC-CIPROFLOXACIN,C0040034,Thrombocytopenia
6116,DB05488,99MTC-CIPROFLOXACIN,C0836924,Thrombocytosis
6117,DB05488,99MTC-CIPROFLOXACIN,C0040046,Thrombophlebitis
6118,DB05488,99MTC-CIPROFLOXACIN,C2242996,Tingling sensation
6119,DB05488,99MTC-CIPROFLOXACIN,C0040264,Tinnitus
6120,DB05488,99MTC-CIPROFLOXACIN,C0151596,Tongue discolouration
6121,DB05488,99MTC-CIPROFLOXACIN,C0040409,Tongue disorder
6122,DB05488,99MTC-CIPROFLOXACIN,C0151610,Tongue oedema
6123,DB05488,99MTC-CIPROFLOXACIN,C0040434,Tooth discolouration
6124,DB05488,99MTC-CIPROFLOXACIN,C0040479,Torsade de pointes
6125,DB05488,99MTC-CIPROFLOXACIN,C0014518,Toxic epidermal necrolysis
6126,DB05488,99MTC-CIPROFLOXACIN,C0438717,Transaminases increased
6127,DB05488,99MTC-CIPROFLOXACIN,C0234369,Trembling
6128,DB05488,99MTC-CIPROFLOXACIN,C0040822,Tremor
6129,DB05488,99MTC-CIPROFLOXACIN,C0041349,Tubulointerstitial nephritis
6130,DB05488,99MTC-CIPROFLOXACIN,C0041466,Typhoid fever
6131,DB05488,99MTC-CIPROFLOXACIN,C0038367,Ulcerative stomatitis
6132,DB05488,99MTC-CIPROFLOXACIN,C0178298,Unspecified disorder of skin and subcutaneous tissue
6133,DB05488,99MTC-CIPROFLOXACIN,C0041969,Urethral disorder
6134,DB05488,99MTC-CIPROFLOXACIN,C0241558,Urethral haemorrhage
6135,DB05488,99MTC-CIPROFLOXACIN,C0041981,Uric acid level increased
6136,DB05488,99MTC-CIPROFLOXACIN,C0042024,Urinary incontinence
6137,DB05488,99MTC-CIPROFLOXACIN,C0080274,Urinary retention
6138,DB05488,99MTC-CIPROFLOXACIN,C0042075,Urinary tract disorder
6139,DB05488,99MTC-CIPROFLOXACIN,C0278045,Urine odour abnormal
6140,DB05488,99MTC-CIPROFLOXACIN,C1167965,Urine output increased
6141,DB05488,99MTC-CIPROFLOXACIN,C0042109,Urticaria
6142,DB05488,99MTC-CIPROFLOXACIN,C0042164,Uveitis
6143,DB05488,99MTC-CIPROFLOXACIN,C0227791,Vaginal discharge
6144,DB05488,99MTC-CIPROFLOXACIN,C0404521,Vaginal infection
6145,DB05488,99MTC-CIPROFLOXACIN,C0042267,Vaginal inflammation
6146,DB05488,99MTC-CIPROFLOXACIN,C0042256,Vaginal itching
6147,DB05488,99MTC-CIPROFLOXACIN,C0006852,Vaginal moniliasis
6148,DB05488,99MTC-CIPROFLOXACIN,C0085166,Vaginitis bacterial
6149,DB05488,99MTC-CIPROFLOXACIN,C1368065,Vascular purpura
6150,DB05488,99MTC-CIPROFLOXACIN,C0042384,Vasculitis
6151,DB05488,99MTC-CIPROFLOXACIN,C0042401,Vasodilation
6152,DB05488,99MTC-CIPROFLOXACIN,C1142412,Vasodilation procedure
6153,DB05488,99MTC-CIPROFLOXACIN,C0085612,Ventricular arrhythmia
6154,DB05488,99MTC-CIPROFLOXACIN,C0262662,Ventricular bigeminy
6155,DB05488,99MTC-CIPROFLOXACIN,C0151636,Ventricular extrasystoles
6156,DB05488,99MTC-CIPROFLOXACIN,C0042510,Ventricular fibrillation
6157,DB05488,99MTC-CIPROFLOXACIN,C0042514,Ventricular tachycardia
6158,DB05488,99MTC-CIPROFLOXACIN,C0042571,Vertigo
6159,DB05488,99MTC-CIPROFLOXACIN,C0151883,Vesiculobullous rash
6160,DB05488,99MTC-CIPROFLOXACIN,C0344232,Vision blurred
6161,DB05488,99MTC-CIPROFLOXACIN,C0234632,Visual acuity reduced
6162,DB05488,99MTC-CIPROFLOXACIN,C0547030,Visual disturbance
6163,DB05488,99MTC-CIPROFLOXACIN,C3665347,Visual impairment
6164,DB05488,99MTC-CIPROFLOXACIN,C0855704,Vital dye staining cornea present
6165,DB05488,99MTC-CIPROFLOXACIN,C0042963,Vomiting
6166,DB05488,99MTC-CIPROFLOXACIN,C0700345,Vulvovaginal candidiasis
6167,DB05488,99MTC-CIPROFLOXACIN,C1609512,Vulvovaginal mycotic infection
6168,DB05488,99MTC-CIPROFLOXACIN,C1112214,Vulvovaginal pruritus
6398,DB01048,ABACAVIR,C0001849,AIDS dementia complex
6399,DB01048,ABACAVIR,C0232487,Abdominal discomfort
6400,DB01048,ABACAVIR,C0000737,Abdominal pain
6401,DB01048,ABACAVIR,C0232492,Abdominal pain upper
6402,DB01048,ABACAVIR,C0234458,Abnormal dreams
6403,DB01048,ABACAVIR,C0948089,Acute coronary syndrome
6404,DB01048,ABACAVIR,C0035222,Acute respiratory distress syndrome
6405,DB01048,ABACAVIR,C0151905,Alanine aminotransferase increased
6406,DB01048,ABACAVIR,C0002170,Alopecia
6407,DB01048,ABACAVIR,C0002871,Anaemia
6408,DB01048,ABACAVIR,C0002792,Anaphylactic shock
6409,DB01048,ABACAVIR,C0003123,Anorexia
6410,DB01048,ABACAVIR,C0003467,Anxiety
6411,DB01048,ABACAVIR,C0034902,Aplasia pure red cell
6412,DB01048,ABACAVIR,C0002874,Aplastic anaemia
6413,DB01048,ABACAVIR,C1971624,Appetite absent
6414,DB01048,ABACAVIR,C0003862,Arthralgia
6415,DB01048,ABACAVIR,C0151904,Aspartate aminotransferase increased
6416,DB01048,ABACAVIR,C0004093,Asthenia
6417,DB01048,ABACAVIR,C0004364,Autoimmune disorder
6418,DB01048,ABACAVIR,C0018213,Basedow's disease
6419,DB01048,ABACAVIR,C0311468,Blood bilirubin increased
6420,DB01048,ABACAVIR,C0853034,Blood creatine phosphokinase increased
6421,DB01048,ABACAVIR,C0235431,Blood creatinine increased
6422,DB01048,ABACAVIR,C0018939,Blood disorder
6423,DB01048,ABACAVIR,C0853692,Blood triglycerides increased
6424,DB01048,ABACAVIR,C0015967,Body temperature increased
6425,DB01048,ABACAVIR,C2225524,Breast enlargement
6426,DB01048,ABACAVIR,C0231856,Breath sounds abnormal
6427,DB01048,ABACAVIR,C0006277,Bronchitis
6428,DB01048,ABACAVIR,C0520573,Buffalo hump
6429,DB01048,ABACAVIR,C0085593,Chills
6430,DB01048,ABACAVIR,C0009763,Conjunctivitis
6431,DB01048,ABACAVIR,C0009782,Connective tissue disorder
6432,DB01048,ABACAVIR,C0036572,Convulsion
6433,DB01048,ABACAVIR,C0010200,Cough
6434,DB01048,ABACAVIR,C0151576,Creatine phosphokinase increased
6435,DB01048,ABACAVIR,C0151578,Creatinine increased
6436,DB01048,ABACAVIR,C0232462,Decreased appetite
6437,DB01048,ABACAVIR,C0344315,Depressed mood
6438,DB01048,ABACAVIR,C0011570,Depression
6439,DB01048,ABACAVIR,C0011581,Depressive disorder
6440,DB01048,ABACAVIR,C0011603,Dermatitis
6441,DB01048,ABACAVIR,C0011991,Diarrhoea
6442,DB01048,ABACAVIR,C0234215,Discomfort
6443,DB01048,ABACAVIR,C0012833,Dizziness
6444,DB01048,ABACAVIR,C0013182,Drug hypersensitivity
6445,DB01048,ABACAVIR,C0013404,Dyspnoea
6446,DB01048,ABACAVIR,C0013415,Dysthymic disorder
6447,DB01048,ABACAVIR,C0014742,Erythema multiforme
6448,DB01048,ABACAVIR,C0856151,Fat redistribution
6449,DB01048,ABACAVIR,C0015672,Fatigue
6450,DB01048,ABACAVIR,C1443060,Feeling abnormal
6451,DB01048,ABACAVIR,C0151662,Gamma-glutamyltransferase increased
6452,DB01048,ABACAVIR,C0017152,Gastritis
6453,DB01048,ABACAVIR,C0017160,Gastroenteritis
6454,DB01048,ABACAVIR,C0017178,Gastrointestinal disorder
6455,DB01048,ABACAVIR,C0687713,Gastrointestinal pain
6456,DB01048,ABACAVIR,C0426576,Gastrointestinal symptom NOS
6457,DB01048,ABACAVIR,C0018681,Headache
6458,DB01048,ABACAVIR,C0085605,Hepatic failure
6459,DB01048,ABACAVIR,C2711227,Hepatic steatosis
6460,DB01048,ABACAVIR,C0019158,Hepatitis
6461,DB01048,ABACAVIR,C0019163,Hepatitis B
6462,DB01048,ABACAVIR,C0267792,Hepatobiliary disease
6463,DB01048,ABACAVIR,C0019209,Hepatomegaly
6464,DB01048,ABACAVIR,C0221773,Hyperamylasaemia
6465,DB01048,ABACAVIR,C0020443,Hypercholesterolaemia
6466,DB01048,ABACAVIR,C0020456,Hyperglycaemia
6467,DB01048,ABACAVIR,C0795692,Hyperlactacidaemia
6468,DB01048,ABACAVIR,C0020517,Hypersensitivity
6469,DB01048,ABACAVIR,C0020557,Hypertriglyceridaemia
6470,DB01048,ABACAVIR,C0020565,Hypertrophy of breast
6471,DB01048,ABACAVIR,C0020649,Hypotension
6472,DB01048,ABACAVIR,C2047937,Ill-defined disorder
6473,DB01048,ABACAVIR,C0021053,Immune system disorder
6474,DB01048,ABACAVIR,C0009450,Infection
