drugbank_name,drugbank_id,side_effect_name
BUPROPION,C0000731,Soft tissue injury
BUPROPION,C0000731,Somnambulism
BUPROPION,C0000731,Stevens-Johnson syndrome
BUPROPION,C0000731,Gastric ulcer
BUPROPION,C0000731,Stomatitis
BUPROPION,C0000731,Cerebrovascular accident
BUPROPION,C0000731,Suicide
BUPROPION,C0000731,Completed suicide
BUPROPION,C0000731,Suicide attempt
BUPROPION,C0000731,Sunburn
BUPROPION,C0000731,Photosensitivity reaction
BUPROPION,C0000731,Sweating
BUPROPION,C0000731,Syncope
BUPROPION,C0000731,Loss of consciousness
BUPROPION,C0000731,Shock
BUPROPION,C0000731,Tachycardia
BUPROPION,C0000731,Supraventricular tachycardia
BUPROPION,C0000731,Taste disorders
BUPROPION,C0000731,Tendonitis
BUPROPION,C0000731,Testicular pain
BUPROPION,C0000731,Thirst
BUPROPION,C0000731,Thrombocytopenia
BUPROPION,C0000731,Tinea pedis
BUPROPION,C0000731,Tinnitus
BUPROPION,C0000731,Tonsillitis
BUPROPION,C0000731,Tooth disorder
BUPROPION,C0000731,Toothache
BUPROPION,C0000731,Tremor
BUPROPION,C0000731,Trichotillomania
BUPROPION,C0000731,Upper respiratory tract infection
BUPROPION,C0000731,Pollakiuria
BUPROPION,C0000731,Urinary incontinence
BUPROPION,C0000731,Urinary tract infection
BUPROPION,C0000731,Micturition disorder
BUPROPION,C0000731,Urinary tract disorder
BUPROPION,C0000731,Urethral disorder
BUPROPION,C0000731,Urticaria
BUPROPION,C0000731,Vaginal inflammation
BUPROPION,C0000731,Vaginal infection
BUPROPION,C0000731,Angiopathy
BUPROPION,C0000731,Vasodilation
BUPROPION,C0000731,Vasodilation procedure
BUPROPION,C0000731,Vertigo
BUPROPION,C0000731,Vomiting
BUPROPION,C0000731,Weight increased
BUPROPION,C0000731,Weight decreased
BUPROPION,C0000731,Wheezing
BUPROPION,C0000731,Wound infection
BUPROPION,C0000731,Laceration
BUPROPION,C0000731,Dry mouth
BUPROPION,C0000731,Yawning
BUPROPION,C0000731,Muscle strain
BUPROPION,C0000731,Urinary retention
BUPROPION,C0000731,Vaginitis bacterial
BUPROPION,C0000731,Chills
BUPROPION,C0000731,Body odor
BUPROPION,C0000731,Skin odour abnormal
BUPROPION,C0000731,Micturition urgency
BUPROPION,C0000731,Akinesia
BUPROPION,C0000731,Agitation
BUPROPION,C0000731,Apathy
BUPROPION,C0000731,Flat affect
BUPROPION,C0000731,Mood swings
BUPROPION,C0000731,Affect lability
BUPROPION,C0000731,Photophobia
BUPROPION,C0000731,Oedema peripheral
BUPROPION,C0000731,Depressive symptom
BUPROPION,C0000731,Hypokinesia
BUPROPION,C0000731,Hepatic function abnormal
BUPROPION,C0000731,Panic attack
BUPROPION,C0000731,Withdrawal symptom
BUPROPION,C0000731,Drug withdrawal syndrome
BUPROPION,C0000731,Mouth ulceration
BUPROPION,C0000731,Migraine
BUPROPION,C0000731,Application site reaction
BUPROPION,C0000731,Atrioventricular block complete
BUPROPION,C0000731,Swelling face
BUPROPION,C0000731,Tongue oedema
BUPROPION,C0000731,Tongue disorder
BUPROPION,C0000731,Electroencephalogram abnormal
BUPROPION,C0000731,Impaired healing
BUPROPION,C0000731,Hyperchlorhydria
BUPROPION,C0000731,Gastric pH decreased
BUPROPION,C0000731,Accidental injury
BUPROPION,C0000731,Injury
BUPROPION,C0000731,Hepatocellular injury
BUPROPION,C0000731,Liver injury
BUPROPION,C0000731,Manic psychosis
BUPROPION,C0000731,Mania
BUPROPION,C0000731,Muscular weakness
BUPROPION,C0000731,Eye pain
BUPROPION,C0000731,Urethral pain
BUPROPION,C0000731,Paranoid reaction
BUPROPION,C0000731,Paranoia
BUPROPION,C0000731,Dry skin
BUPROPION,C0000731,Tendon disorder
BUPROPION,C0000731,Duodenal ulcer haemorrhage
BUPROPION,C0000731,Sensory disturbance
BUPROPION,C0000731,Sinus congestion
BUPROPION,C0000731,Skin irritation
BUPROPION,C0000731,Joint swelling
BUPROPION,C0000731,Lacrimation increased
BUPROPION,C0000731,Viral diarrhoea
BUPROPION,C0000731,Menstruation irregular
BUPROPION,C0000731,Facial bones fracture
BUPROPION,C0000731,Joint stiffness
BUPROPION,C0000731,Malnutrition
BUPROPION,C0000731,Unspecified disorder of skin and subcutaneous tissue
BUPROPION,C0000731,Oral pain
BUPROPION,C0000731,Malaise
BUPROPION,C0000731,Discomfort
BUPROPION,C0000731,Ill-defined disorder
BUPROPION,C0000731,Myalgia
BUPROPION,C0000731,Muscle twitching
BUPROPION,C0000731,Nasal dryness
BUPROPION,C0000731,Cold sweat
BUPROPION,C0000731,Digestion impaired
BUPROPION,C0000731,Increased appetite
BUPROPION,C0000731,Abdominal pain upper
BUPROPION,C0000731,Abdominal pain lower
BUPROPION,C0000731,Disorientation
BUPROPION,C0000731,Disturbance in attention
BUPROPION,C0000731,Dysphoria
BUPROPION,C0000731,Feeling of despair
BUPROPION,C0000731,Bradykinesia
BUPROPION,C0000731,Thinking abnormal
BUPROPION,C0000731,Mental disability
BUPROPION,C0000731,Perseveration
BUPROPION,C0000731,Derealisation
BUPROPION,C0000731,"Hallucination, auditory"
BUPROPION,C0000731,Memory impairment
BUPROPION,C0000731,Painful erection
BUPROPION,C0000731,Abnormal dreams
BUPROPION,C0000731,Intraocular pressure increased
BUPROPION,C0000731,Rash erythematous
BUPROPION,C0000731,Muscle contractions involuntary
BUPROPION,C0000731,Euphoric mood
BUPROPION,C0000731,Difficulty sleeping
BUPROPION,C0000731,Poor quality sleep
BUPROPION,C0000731,Insomnia
BUPROPION,C0000731,Cerebration impaired
BUPROPION,C0000731,Upset stomach
BUPROPION,C0000731,Abdominal discomfort
BUPROPION,C0000731,Hepatotoxicity
BUPROPION,C0000731,Chest discomfort
BUPROPION,C0000731,Lacrimation decreased
BUPROPION,C0000731,Hepatic enzyme increased
BUPROPION,C0000731,Pain in jaw
BUPROPION,C0000731,Swollen tongue
BUPROPION,C0000731,Heart rate irregular
BUPROPION,C0000731,Impairment of attention
BUPROPION,C0000731,Circumoral oedema
BUPROPION,C0000731,Genital rash
BUPROPION,C0000731,Gingival pain
BUPROPION,C0000731,Frequent bowel movements
BUPROPION,C0000731,Nipple pain
BUPROPION,C0000731,Hyperaesthesia
BUPROPION,C0000731,Prostate infection
BUPROPION,C0000731,Dermal cyst
BUPROPION,C0000731,Hypomania
BUPROPION,C0000731,Pulmonary congestion
BUPROPION,C0000731,Respiratory tract congestion
BUPROPION,C0000731,Erectile dysfunction
BUPROPION,C0000731,Parkinsonism
BUPROPION,C0000731,Auditory disorder NOS
BUPROPION,C0000731,Hearing impaired
BUPROPION,C0000731,Breast tenderness
BUPROPION,C0000731,Vocal cord disorder
BUPROPION,C0000731,Mouth injury
BUPROPION,C0000731,Nerve compression
BUPROPION,C0000731,Nerve injury
BUPROPION,C0000731,Peripheral coldness
BUPROPION,C0000731,Painful ejaculation
BUPROPION,C0000731,Viral upper respiratory tract infection
BUPROPION,C0000731,Extrasystoles
BUPROPION,C0000731,Vision blurred
BUPROPION,C0000731,Depressed mood
BUPROPION,C0000731,Photosensitivity
BUPROPION,C0000731,Akathisia
BUPROPION,C0000731,Influenza-like symptoms
BUPROPION,C0000731,Influenza like illness
BUPROPION,C0000731,Gastric irritation
BUPROPION,C0000731,Epigastric discomfort
BUPROPION,C0000731,Shakiness
BUPROPION,C0000731,Initial insomnia
BUPROPION,C0000731,Middle insomnia
BUPROPION,C0000731,Joint injury
BUPROPION,C0000731,Rash maculo-papular
BUPROPION,C0000731,Increased tendency to bruise
BUPROPION,C0000731,Suicidal ideation
BUPROPION,C0000731,Hyperkinesia
BUPROPION,C0000731,Rigors
BUPROPION,C0000731,Respiratory sighs
BUPROPION,C0000731,Respiration abnormal
BUPROPION,C0000731,Defaecation urgency
BUPROPION,C0000731,Joint sprain
BUPROPION,C0000731,Ligament sprain
BUPROPION,C0000731,Wrist fracture
BUPROPION,C0000731,Neuropathy
BUPROPION,C0000731,Neuropathy peripheral
BUPROPION,C0000731,Energy increased
BUPROPION,C0000731,Hair colour changes
BUPROPION,C0000731,Pruritus generalised
BUPROPION,C0000731,Dyslexia
BUPROPION,C0000731,Lymphadenopathy
BUPROPION,C0000731,Conjunctivitis infective
BUPROPION,C0000731,Blood pressure increased
BUPROPION,C0000731,Tooth abscess
BUPROPION,C0000731,Breast microcalcification
BUPROPION,C0000731,Breast calcifications
BUPROPION,C0000731,Coordination abnormal
BUPROPION,C0000731,Paraesthesia oral
BUPROPION,C0000731,Hypoaesthesia oral
BUPROPION,C0000731,Stress symptoms
BUPROPION,C0000731,Stress
BUPROPION,C0000731,Self-injurious ideation
BUPROPION,C0000731,Sinus pain
BUPROPION,C0000731,Terminal insomnia
BUPROPION,C0000731,Pseudoparkinsonism
BUPROPION,C0000731,Face oedema
BUPROPION,C0000731,Visual disturbance
BUPROPION,C0000731,Visual impairment
BUPROPION,C0000731,Feeling jittery
BUPROPION,C0000731,Depressed level of consciousness
BUPROPION,C0000731,Altered state of consciousness
BUPROPION,C0000731,Vaginal mycosis
BUPROPION,C0000731,Vulvovaginal mycotic infection
BUPROPION,C0000731,Sexual dysfunction
BUPROPION,C0000731,Lip dry
BUPROPION,C0000731,Vaginal irritation
BUPROPION,C0000731,Vulvovaginal discomfort
BUPROPION,C0000731,Skin laceration
BUPROPION,C0000731,Renal pain
BUPROPION,C0000731,Gastritis viral
BUPROPION,C0000731,Cough increased
BUPROPION,C0000731,Latex allergy
BUPROPION,C0000731,Rubber sensitivity
BUPROPION,C0000731,Sore eye
BUPROPION,C0000731,Sensation of heaviness
BUPROPION,C0000731,Hot flush
BUPROPION,C0000731,Menopausal symptoms
BUPROPION,C0000731,Tardive dyskinesia
BUPROPION,C0000731,Ear infection
BUPROPION,C0000731,Throat irritation
BUPROPION,C0000731,Sweating increased
BUPROPION,C0000731,Acne
BUPROPION,C0000731,Limb injury
BUPROPION,C0000731,Infestation NOS
BUPROPION,C0000731,Infestation
BUPROPION,C0000731,Ear and labyrinth disorders
BUPROPION,C0000731,Animal scratch
BUPROPION,C0000731,Arthropod bite
BUPROPION,C0000731,Feelings of worthlessness
BUPROPION,C0000731,Social avoidant behaviour
BUPROPION,C0000731,Pharyngolaryngeal pain
BUPROPION,C0000731,Laryngeal pain
BUPROPION,C0000731,Tooth infection
BUPROPION,C0000731,Injection site joint pain
BUPROPION,C0000731,Post procedural pain
BUPROPION,C0000731,Procedural pain
BUPROPION,C0000731,Muscle tightness
BUPROPION,C0000731,Irritation gum
BUPROPION,C0000731,Hypertonic bladder
BUPROPION,C0000731,Hypersomnia
BUPROPION,C0000731,Musculoskeletal stiffness
BUPROPION,C0000731,Gastrointestinal discomfort
BUPROPION,C0000731,Neurological examination abnormal
BUPROPION,C0000731,Infrequent bowel movements
BUPROPION,C0000731,Rhinorrhoea
BUPROPION,C0000731,Increased upper airway secretion
BUPROPION,C0000731,Dyspareunia
BUPROPION,C0000731,Parosmia
BUPROPION,C0000731,Lower limb fracture
BUPROPION,C0000731,Sore mouth
BUPROPION,C0000731,Appetite absent
BUPROPION,C0000731,Loose stools
BUPROPION,C0000731,Testicular swelling
BUPROPION,C0000731,Somnolence
BUPROPION,C0000731,Abnormal ejaculation
BUPROPION,C0000731,Ejaculation disorder
BUPROPION,C0000731,Feeling hot
BUPROPION,C0000731,Vaginal haemorrhage
ESTRADIOL,C0000729,Abdominal cramps
ESTRADIOL,C0000729,Abdominal pain
ESTRADIOL,C0000729,Abdominal distension
ESTRADIOL,C0000729,Gastrointestinal pain
ESTRADIOL,C0000729,Congenital anomaly
ESTRADIOL,C0000729,Developmental delay
ESTRADIOL,C0000729,Alopecia
ESTRADIOL,C0000729,Amenorrhoea
ESTRADIOL,C0000729,Amnesia
ESTRADIOL,C0000729,Anaphylactic shock
ESTRADIOL,C0000729,Angioedema
ESTRADIOL,C0000729,Anxiety
ESTRADIOL,C0000729,Aphasia
ESTRADIOL,C0000729,Arthralgia
ESTRADIOL,C0000729,Musculoskeletal discomfort
ESTRADIOL,C0000729,Arthritis
ESTRADIOL,C0000729,Asthenia
ESTRADIOL,C0000729,Asthma
ESTRADIOL,C0000729,Back pain
ESTRADIOL,C0000729,Bacterial infection
ESTRADIOL,C0000729,Mental disorder
ESTRADIOL,C0000729,Blepharitis
ESTRADIOL,C0000729,Clotting
ESTRADIOL,C0000729,Coagulopathy
ESTRADIOL,C0000729,Bone disorder
ESTRADIOL,C0000729,Breast cancer
ESTRADIOL,C0000729,Breast disorder
ESTRADIOL,C0000729,Breast swelling
ESTRADIOL,C0000729,Bronchospasm
ESTRADIOL,C0000729,Bronchitis
ESTRADIOL,C0000729,Neoplasm malignant
ESTRADIOL,C0000729,Candida infection
ESTRADIOL,C0000729,Vaginal moniliasis
ESTRADIOL,C0000729,Vulvovaginal candidiasis
ESTRADIOL,C0000729,Vulvovaginal mycotic infection
ESTRADIOL,C0000729,Basal cell carcinoma
ESTRADIOL,C0000729,Cardiovascular disorder
ESTRADIOL,C0000729,Carpal tunnel syndrome
ESTRADIOL,C0000729,Transient ischaemic attack
ESTRADIOL,C0000729,Cerebrovascular disorder
ESTRADIOL,C0000729,Cervical polyp
ESTRADIOL,C0000729,Neck pain
ESTRADIOL,C0000729,Uterine cervical erosion
ESTRADIOL,C0000729,Chest pain
ESTRADIOL,C0000729,Cholecystitis
ESTRADIOL,C0000729,Cholelithiasis
ESTRADIOL,C0000729,Chorea
ESTRADIOL,C0000729,Common cold
ESTRADIOL,C0000729,Nasopharyngitis
ESTRADIOL,C0000729,Rhinitis
ESTRADIOL,C0000729,Infection
ESTRADIOL,C0000729,Confusional state
ESTRADIOL,C0000729,Feeling abnormal
ESTRADIOL,C0000729,Conjunctivitis
ESTRADIOL,C0000729,Connective tissue disorder
ESTRADIOL,C0000729,Constipation
ESTRADIOL,C0000729,Contusion
ESTRADIOL,C0000729,Coronary artery thrombosis
ESTRADIOL,C0000729,Cough
ESTRADIOL,C0000729,Cystitis
ESTRADIOL,C0000729,Cystitis noninfective
ESTRADIOL,C0000729,Bladder pain
ESTRADIOL,C0000729,Cyst
ESTRADIOL,C0000729,Libido decreased
ESTRADIOL,C0000729,Disturbance in sexual arousal
ESTRADIOL,C0000729,Dysphagia
ESTRADIOL,C0000729,Depression
ESTRADIOL,C0000729,Dermatitis
ESTRADIOL,C0000729,Dermatitis contact
ESTRADIOL,C0000729,Diarrhoea
ESTRADIOL,C0000729,Diverticulitis
ESTRADIOL,C0000729,Dizziness
ESTRADIOL,C0000729,Dysgeusia
ESTRADIOL,C0000729,Dysmenorrhoea
ESTRADIOL,C0000729,Dyspepsia
ESTRADIOL,C0000729,Dyspnoea
ESTRADIOL,C0000729,Ear disorder
ESTRADIOL,C0000729,Ear pain
ESTRADIOL,C0000729,Eczema
ESTRADIOL,C0000729,Oedema
ESTRADIOL,C0000729,Embolism
ESTRADIOL,C0000729,Emotional disturbance NOS
ESTRADIOL,C0000729,Emotional disorder
ESTRADIOL,C0000729,Endocrine disorder
ESTRADIOL,C0000729,Endometrial hyperplasia
ESTRADIOL,C0000729,Endometriosis
ESTRADIOL,C0000729,Epilepsy
ESTRADIOL,C0000729,Epistaxis
ESTRADIOL,C0000729,Erythema multiforme
ESTRADIOL,C0000729,Erythema nodosum
ESTRADIOL,C0000729,Rash
ESTRADIOL,C0000729,Eye disorder
ESTRADIOL,C0000729,Eye infection
ESTRADIOL,C0000729,Fatigue
ESTRADIOL,C0000729,Foetal disorder
ESTRADIOL,C0000729,Body temperature increased
ESTRADIOL,C0000729,Fibrocystic breast disease
ESTRADIOL,C0000729,Flatulence
ESTRADIOL,C0000729,Flushing
ESTRADIOL,C0000729,Gallbladder disorder
ESTRADIOL,C0000729,Gastritis
ESTRADIOL,C0000729,Gastroenteritis
ESTRADIOL,C0000729,Gastrooesophageal reflux disease
ESTRADIOL,C0000729,Gastrointestinal disorder
ESTRADIOL,C0000729,Goitre
ESTRADIOL,C0000729,Gynaecomastia
ESTRADIOL,C0000729,Headache
ESTRADIOL,C0000729,Cardiac disorder
ESTRADIOL,C0000729,Haemangioma
ESTRADIOL,C0000729,Haematoma
ESTRADIOL,C0000729,Haematuria
ESTRADIOL,C0000729,Hemiparesis
ESTRADIOL,C0000729,Haemoptysis
ESTRADIOL,C0000729,Haemorrhage
ESTRADIOL,C0000729,Haemoglobin
ESTRADIOL,C0000729,Haemorrhoids
ESTRADIOL,C0000729,Hepatitis
ESTRADIOL,C0000729,Hereditary angioedema
ESTRADIOL,C0000729,Herpes simplex
ESTRADIOL,C0000729,Herpes zoster
ESTRADIOL,C0000729,Hirsutism
ESTRADIOL,C0000729,Hypercalcaemia
ESTRADIOL,C0000729,Hyperaesthesia
ESTRADIOL,C0000729,Hyperglycaemia
ESTRADIOL,C0000729,Hyperhidrosis
ESTRADIOL,C0000729,Hypernatraemia
ESTRADIOL,C0000729,Hypersensitivity
ESTRADIOL,C0000729,Hypertension
ESTRADIOL,C0000729,Hypoaesthesia
ESTRADIOL,C0000729,Hypocalcaemia
ESTRADIOL,C0000729,Immune system disorder
ESTRADIOL,C0000729,Incontinence
ESTRADIOL,C0000729,Libido increased
ESTRADIOL,C0000729,Inflammation
ESTRADIOL,C0000729,Influenza
ESTRADIOL,C0000729,Intestinal obstruction
ESTRADIOL,C0000729,Irritability
ESTRADIOL,C0000729,Jaundice
ESTRADIOL,C0000729,Jaundice cholestatic
ESTRADIOL,C0000729,Arthropathy
ESTRADIOL,C0000729,Osteoarthritis
ESTRADIOL,C0000729,Laryngitis
ESTRADIOL,C0000729,Cramps of lower extremities
ESTRADIOL,C0000729,Muscle spasms
ESTRADIOL,C0000729,Leg pain
ESTRADIOL,C0000729,Pain in extremity
ESTRADIOL,C0000729,Lethargy
ESTRADIOL,C0000729,Leukorrhea
ESTRADIOL,C0000729,Vaginal discharge
ESTRADIOL,C0000729,Hepatic neoplasm
ESTRADIOL,C0000729,Breast mass
ESTRADIOL,C0000729,Breast pain
ESTRADIOL,C0000729,Mediastinal disorder
ESTRADIOL,C0000729,Chloasma
ESTRADIOL,C0000729,Meningioma
ESTRADIOL,C0000729,Menorrhagia
ESTRADIOL,C0000729,Menstrual disorder
ESTRADIOL,C0000729,Metrorrhagia
ESTRADIOL,C0000729,Cramp muscle
ESTRADIOL,C0000729,Hypertonia
ESTRADIOL,C0000729,Musculoskeletal pain
ESTRADIOL,C0000729,Fungal infection
ESTRADIOL,C0000729,Myocardial infarction
ESTRADIOL,C0000729,Acute coronary syndrome
ESTRADIOL,C0000729,Myoclonus
ESTRADIOL,C0000729,Nail disorder
ESTRADIOL,C0000729,Nasal congestion
ESTRADIOL,C0000729,Nausea
ESTRADIOL,C0000729,Neoplasm
ESTRADIOL,C0000729,Nervous system disorder
ESTRADIOL,C0000729,Nervousness
ESTRADIOL,C0000729,Tension
ESTRADIOL,C0000729,Neuritis
ESTRADIOL,C0000729,Neuropathy peripheral
ESTRADIOL,C0000729,Night sweats
ESTRADIOL,C0000729,Numbness
ESTRADIOL,C0000729,Sensory loss
ESTRADIOL,C0000729,Optic neuritis
ESTRADIOL,C0000729,Otitis media
ESTRADIOL,C0000729,Ovarian cyst
ESTRADIOL,C0000729,Pain
ESTRADIOL,C0000729,Palpitations
ESTRADIOL,C0000729,Pancreatitis
ESTRADIOL,C0000729,Paraesthesia
ESTRADIOL,C0000729,Pelvic pain
ESTRADIOL,C0000729,Pharyngitis
ESTRADIOL,C0000729,Phlebitis
ESTRADIOL,C0000729,Pneumonia
ESTRADIOL,C0000729,Polyp
ESTRADIOL,C0000729,Polyuria
ESTRADIOL,C0000729,Urine output increased
ESTRADIOL,C0000729,Porphyrin metabolism disorder
ESTRADIOL,C0000729,Prurigo
ESTRADIOL,C0000729,Pruritus
ESTRADIOL,C0000729,Anal pruritus
ESTRADIOL,C0000729,Pruritus genital
ESTRADIOL,C0000729,Anorectal discomfort
ESTRADIOL,C0000729,Tension headache
ESTRADIOL,C0000729,Pulmonary embolism
ESTRADIOL,C0000729,Purpura
ESTRADIOL,C0000729,Vascular purpura
ESTRADIOL,C0000729,Respiratory tract infection
ESTRADIOL,C0000729,Retinal vein occlusion
ESTRADIOL,C0000729,Shock
ESTRADIOL,C0000729,Sinus headache
ESTRADIOL,C0000729,Sinusitis
ESTRADIOL,C0000729,Skin disorder
ESTRADIOL,C0000729,Pigmentation skin
ESTRADIOL,C0000729,Pigmentation disorder
ESTRADIOL,C0000729,Skin ulcer
ESTRADIOL,C0000729,Cerebrovascular accident
ESTRADIOL,C0000729,Sunburn
ESTRADIOL,C0000729,Photosensitivity reaction
ESTRADIOL,C0000729,Swelling
ESTRADIOL,C0000729,Syncope
ESTRADIOL,C0000729,Loss of consciousness
ESTRADIOL,C0000729,Tachycardia
ESTRADIOL,C0000729,Thromboembolism
ESTRADIOL,C0000729,Embolism venous
ESTRADIOL,C0000729,Thrombophlebitis
ESTRADIOL,C0000729,Thrombosis
ESTRADIOL,C0000729,Tinnitus
ESTRADIOL,C0000729,Tooth disorder
ESTRADIOL,C0000729,Toothache
ESTRADIOL,C0000729,Tremor
ESTRADIOL,C0000729,Ulcer
ESTRADIOL,C0000729,Erythema
ESTRADIOL,C0000729,Upper respiratory tract infection
ESTRADIOL,C0000729,Urethral disorder
ESTRADIOL,C0000729,Pollakiuria
ESTRADIOL,C0000729,Urinary incontinence
ESTRADIOL,C0000729,Urinary tract infection
ESTRADIOL,C0000729,Urinary tract disorder
ESTRADIOL,C0000729,Urticaria
ESTRADIOL,C0000729,Uterine leiomyoma
ESTRADIOL,C0000729,Uterine haemorrhage
ESTRADIOL,C0000729,Vaginal disorder
ESTRADIOL,C0000729,Vaginal itching
ESTRADIOL,C0000729,Vulvovaginal pruritus
ESTRADIOL,C0000729,Vaginal inflammation
ESTRADIOL,C0000729,Vaginal infection
ESTRADIOL,C0000729,Varicose vein
ESTRADIOL,C0000729,Angiopathy
ESTRADIOL,C0000729,Vasodilation
ESTRADIOL,C0000729,Vasodilation procedure
ESTRADIOL,C0000729,Vertigo
ESTRADIOL,C0000729,Viral infection
ESTRADIOL,C0000729,Disorder sight
ESTRADIOL,C0000729,Visual impairment
ESTRADIOL,C0000729,Vomiting
ESTRADIOL,C0000729,Vulval disorder
ESTRADIOL,C0000729,Vulvovaginitis
ESTRADIOL,C0000729,Weight increased
ESTRADIOL,C0000729,Weight decreased
ESTRADIOL,C0000729,Dry mouth
ESTRADIOL,C0000729,Muscle strain
ESTRADIOL,C0000729,Agitation
ESTRADIOL,C0000729,Mood swings
ESTRADIOL,C0000729,Affect lability
ESTRADIOL,C0000729,Oedema peripheral
ESTRADIOL,C0000729,Breast engorgement
ESTRADIOL,C0000729,Hepatic function abnormal
ESTRADIOL,C0000729,Breast discharge
ESTRADIOL,C0000729,Deep vein thrombosis
ESTRADIOL,C0000729,Migraine
ESTRADIOL,C0000729,Neck stiffness
ESTRADIOL,C0000729,Musculoskeletal stiffness
ESTRADIOL,C0000729,Nuchal rigidity
ESTRADIOL,C0000729,Application site reaction
ESTRADIOL,C0000729,Oedema genital
ESTRADIOL,C0000729,Endometrial disorder
ESTRADIOL,C0000729,Ventricular extrasystoles
ESTRADIOL,C0000729,Glucose tolerance decreased
ESTRADIOL,C0000729,Skin hypertrophy
ESTRADIOL,C0000729,Accidental injury
ESTRADIOL,C0000729,Injury
ESTRADIOL,C0000729,Myocardial ischaemia
ESTRADIOL,C0000729,Liver function test abnormal
ESTRADIOL,C0000729,Bone pain
ESTRADIOL,C0000729,Phosphatase alkaline increased
ESTRADIOL,C0000729,Blood alkaline phosphatase increased
ESTRADIOL,C0000729,Alanine aminotransferase increased
ESTRADIOL,C0000729,Skin discolouration
ESTRADIOL,C0000729,Dry skin
ESTRADIOL,C0000729,Uterine enlargement
ESTRADIOL,C0000729,Withdrawal bleed
ESTRADIOL,C0000729,Sinus congestion
ESTRADIOL,C0000729,Uterine cancer
ESTRADIOL,C0000729,Benign vaginal neoplasm
ESTRADIOL,C0000729,Ocular hyperaemia
ESTRADIOL,C0000729,Endophthalmitis
ESTRADIOL,C0000729,Menstruation irregular
ESTRADIOL,C0000729,Eyelid oedema
ESTRADIOL,C0000729,Malnutrition
ESTRADIOL,C0000729,Porphyria cutanea tarda
ESTRADIOL,C0000729,Porphyria non-acute
ESTRADIOL,C0000729,Allergic contact dermatitis
ESTRADIOL,C0000729,Unspecified disorder of skin and subcutaneous tissue
ESTRADIOL,C0000729,Reproductive tract disorder
ESTRADIOL,C0000729,Contact lens intolerance
ESTRADIOL,C0000729,Malaise
